dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	autoimmune disease of skin and connective tissue	-0.029548	0.64942	1	0	-1		autoimmune disease of skin and connective tissue|bullous skin disease|bullous pemphigoid
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	myasthenia gravis	-0.036946	0.69881	1	0	-1		myasthenia gravis|autoimmune disease of the nervous system|neuromuscular junction disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	morbid obesity	0.13422	0.10752	1	0	1		morbid obesity|obesity|overnutrition
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bile duct disease	0.10447	0.37715	1	0	1		bile duct disease|biliary tract disease|cholestasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	degeneration of macula and posterior pole	-0.090991	0.33454	1	0	-1		degeneration of macula and posterior pole|age related macular degeneration|macular degeneration
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	uterine body mixed cancer	0.0088337	0.83918	1	0	1		uterine body mixed cancer|uterine carcinosarcoma|uterine corpus cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	autism spectrum disorder	-0.022146	0.85055	1	0	-1		autism spectrum disorder|pervasive developmental disorder|autistic disorder
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	breast benign neoplasm	0.02332	0.71045	1	0	1		breast benign neoplasm|thoracic benign neoplasm|breast fibroadenoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	heart septal defect	0.071269	0.058939	1	0	1		heart septal defect|ventricular septal defect|atrial heart septal defect|congenital heart disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	colonic disease	0.22275	0.02549	1	0	1		colonic disease|constipation|bowel dysfunction|megacolon
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neuroma	0.033214	0.55387	1	0	1		neuroma|nervous system benign neoplasm|neurilemmoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	dermatitis	-0.040212	0.80222	1	0	-1		dermatitis|skin disease|integumentary system disease|atopic dermatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	congenital hemolytic anemia	0.051664	0.34529	1	0	1		congenital hemolytic anemia|hemolytic anemia|normocytic anemia|hemoglobinopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	keratoconjunctivitis sicca	-0.024933	0.73415	1	0	-1		keratoconjunctivitis sicca|dry eye syndrome|lacrimal apparatus disease|keratoconjunctivitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	sweat gland cancer	0.031329	0.48017	1	0	1		sweat gland cancer|apocrine adenocarcinoma|apocrine sweat gland cancer|eccrine sweat gland cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	disease by infectious agent	-0.093191	0.62024	1	0	-1		disease by infectious agent|bacterial infectious disease|primary bacterial infectious disease|viral infectious disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	polycythemia vera	0.086373	0.30801	1	0	1		polycythemia vera|thrombocytosis|polycythemia|myelofibrosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	brain disease	0.22729	0.30863	1	0	1		brain disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bone deterioration disease	0.020061	0.74659	1	0	1		bone deterioration disease|bone structure disease|spinal stenosis|degenerative disc disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lymphoma	-0.2768	0.04959	1	0	-1		lymphoma|b-cell lymphoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	autoimmune disease of blood	0.040979	0.57784	1	0	1		autoimmune disease of blood|primary thrombocytopenia|autoimmune thrombocytopenic purpura|autoimmune hemolytic anemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	factor x deficiency	0.078484	0.22182	1	0	1		factor x deficiency|factor vii deficiency|prothrombin deficiency|factor v deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	thyroid carcinoma	-0.039666	0.65782	1	0	-1		thyroid carcinoma|follicular thyroid carcinoma|thyroid cancer|papillary thyroid carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neuroectodermal tumor	-0.00020919	0.99812	1	0	-1		neuroectodermal tumor|germ cell and embryonal cancer|germ cell cancer|medulloblastoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adrenal cortex cancer	0.062535	0.26802	1	0	1		adrenal cortex cancer|adrenal gland cancer|adrenocortical carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	myeloma	-0.078474	0.61518	1	0	-1		myeloma|bone marrow cancer|multiple myeloma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	stomach carcinoma	0.032686	0.68569	1	0	1		stomach carcinoma|gastric adenocarcinoma|stomach cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	functioning pituitary adenoma	0.067092	0.26215	1	0	1		functioning pituitary adenoma|prolactinoma|pituitary adenoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cartilage disease	0.050415	0.3964	1	0	1		cartilage disease|articular cartilage disease|pseudogout
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic lymphocytic leukemia	-0.37594	0.00454	1	0	-1		chronic lymphocytic leukemia|chronic leukemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	inner ear disease	0.052574	0.37285	1	0	1		inner ear disease|sensorineural hearing loss|auditory system disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	breast disease	-0.02006	0.83549	1	0	-1		breast disease|thoracic disease|mastitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	endocardium disease	-0.075356	0.13993	1	0	-1		endocardium disease|endocarditis|infective endocarditis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ovarian primitive germ cell tumor	0.023194	0.44544	1	0	1		ovarian primitive germ cell tumor|malignant ovarian germ cell neoplasm|dysgerminoma of ovary
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	parasitic protozoa infectious disease	-0.26637	0.081709	1	0	-1		parasitic protozoa infectious disease|parasitic infectious disease|malaria
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	brain stem cancer	-0.074582	0.097149	1	0	-1		brain stem cancer|brain stem glioma|infratentorial cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	uveal melanoma	-0.016215	0.59606	1	0	-1		uveal melanoma|ocular melanoma|posterior uveal melanoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	laryngeal carcinoma	0.033644	0.51127	1	0	1		laryngeal carcinoma|larynx cancer|laryngeal squamous cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	endometrial cancer	0.043266	0.68457	1	0	1		endometrial cancer|uterine cancer|endometrial carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	communication disorder	0.35282	0.02186	1	0	1		communication disorder|pain agnosia|agnosia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lice infestation	-0.095073	0.0247	1	0	-1		lice infestation|pthirus pubis infestation|parasitic ectoparasitic infectious disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chronic pulmonary heart disease	0.15628	0.03913	1	0	1		chronic pulmonary heart disease|primary pulmonary hypertension|cor pulmonale
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vaginitis	-0.089455	0.2354	1	0	-1		vaginitis|bacterial vaginosis|vaginal disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	reading disorder	-0.022501	0.49942	1	0	-1		reading disorder|dyslexia|learning disability
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	t-cell leukemia	-0.20412	0.03075	1	0	-1		t-cell leukemia|lymphoid leukemia|adult t-cell leukemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lung benign neoplasm	-0.013885	0.63377	1	0	-1		lung benign neoplasm|respiratory system benign neoplasm|lung adenoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	astrocytoma	-0.13193	0.29756	1	0	-1		astrocytoma|glioblastoma multiforme|malignant glioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	polyradiculopathy	0.08144	0.17749	1	0	1		polyradiculopathy|radiculopathy|polyradiculoneuropathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypotrichosis	-0.019772	0.84737	1	0	-1		hypotrichosis|alopecia|hair disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	skeletal muscle cancer	0.018258	0.80904	1	0	1		skeletal muscle cancer|rhabdomyosarcoma|muscle cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	male reproductive organ cancer	0.10739	0.55401	1	0	1		male reproductive organ cancer|prostate cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pulmonary sclerosing hemangioma	0.030564	0.36502	1	0	1		pulmonary sclerosing hemangioma|hemangioma of lung|sclerosing hemangioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aplastic anemia	-0.058012	0.25929	1	0	-1		aplastic anemia|congenital hypoplastic anemia|bone marrow disease|fanconi's anemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	developmental disorder of mental health	0.18341	0.20991	1	0	1		developmental disorder of mental health|specific developmental disorder|intellectual disability
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	optic nerve disease	0.038838	0.39653	1	0	1		optic nerve disease|visual pathway disease|optic atrophy|cranial nerve disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypopituitarism	0.061339	0.15183	1	0	1		hypopituitarism|panhypopituitarism|pituitary gland disease|sheehan syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	autoimmune disease of endocrine system	-0.13435	0.24372	1	0	-1		autoimmune disease of endocrine system|hyperthyroidism|thyroiditis|autoimmune thyroiditis|graves' disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	peripheral vertigo	0.03967	0.26464	1	0	1		peripheral vertigo|vestibular disease|endolymphatic hydrops|meniere's disease|labyrinthine disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	liver disease	0.26119	0.14445	1	0	1		liver disease|hepatobiliary disease|hepatitis|liver cirrhosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	colorectal cancer	-0.10127	0.55734	1	0	-1		colorectal cancer|large intestine cancer|intestinal cancer|colon cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	rhinitis	0.027478	0.83578	1	0	1		rhinitis|nasal cavity disease|nose disease|allergic rhinitis|upper respiratory tract disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cranial nerve malignant neoplasm	0.02277	0.62499	1	0	1		cranial nerve malignant neoplasm|olfactory nerve neoplasm|olfactory neuroblastoma|extracranial neuroblastoma|cranial nerve neoplasm
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	retinal cancer	-0.12162	0.16811	1	0	-1		retinal cancer|retinal cell cancer|retinoblastoma|ocular cancer|sensory system cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ovarian cancer	-0.067939	0.58699	1	0	-1		ovarian cancer|malignant ovarian surface epithelial-stromal neoplasm|ovary epithelial cancer|ovarian carcinoma|female reproductive organ cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neurodegenerative disease	-0.38577	0.094819	1	0	-1		neurodegenerative disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intestinal disease	-0.05192	0.73451	1	0	-1		intestinal disease|inflammatory bowel disease|colitis|ulcerative colitis|crohn's disease|gastrointestinal system disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	parathyroid gland disease	0.15074	0.15922	1	0	1		parathyroid gland disease|hyperparathyroidism|secondary hyperparathyroidism|hypercalcemia|primary hyperparathyroidism|hypoparathyroidism
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	phosphorus metabolism disease	0.088989	0.32554	1	0	1		phosphorus metabolism disease|osteomalacia|hypophosphatemia|mineral metabolism disease|x-linked hypophosphatemia|hyperphosphatemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	respiratory system cancer	-0.16613	0.31178	1	0	-1		respiratory system cancer|lung cancer|lung carcinoma|non-small cell lung carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypersensitivity reaction type ii disease	-0.042847	0.82416	1	0	-1		hypersensitivity reaction type ii disease|hypersensitivity reaction disease|lupus erythematosus|systemic lupus erythematosus|connective tissue disease|immune system disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	leukemia	-0.30601	0.04777	1	0	-1		leukemia|lymphoblastic leukemia|myeloid leukemia|acute myeloid leukemia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	blood coagulation disease	0.18962	0.26829	1	0	1		blood coagulation disease|hemorrhagic disease|hematopoietic system disease|blood platelet disease|thrombocytopenia|thrombophilia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	arthritis	-0.13102	0.52176	1	0	-1		arthritis|bone inflammation disease|bone disease|rheumatoid arthritis|musculoskeletal system disease|osteoarthritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	eye disease	-0.083956	0.62214	1	0	-1		eye disease|globe disease|eye and adnexa disease|retinal disease|sensory system disease|retinal degeneration
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	obstructive lung disease	-0.097982	0.65018	1	0	-1		obstructive lung disease|lung disease|lower respiratory tract disease|respiratory system disease|bronchial disease|asthma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bile duct carcinoma	0.037889	0.56003	1	0	1		bile duct carcinoma|bile duct cancer|bile duct adenocarcinoma|cholangiocarcinoma|biliary tract cancer|intrahepatic cholangiocarcinoma
